ville,quartier,type_bien,surface_habitable,nb_pieces,nb_chambres,etage,ascenseur,etat,annee_construction,balcon,terrasse,parking,chauffage,classe_energie,distance_centre,distance_transport,score_commerces,prix,annee_vente,mois_vente
7,7,4,46.74,1,0,7,1,2,1950,0,0,0,3,3,5.23,216.37,5,231443.77,2020,9
3,7,0,101.35,4,3,2,0,0,1950,0,0,0,0,4,10.42,86.17,5,156807.9,2023,1
6,6,4,45.74,1,0,6,1,3,1987,1,1,0,3,4,7.45,220.58,1,173521.87,2021,8
3,12,3,196.76,4,3,0,0,0,1989,0,0,2,3,1,15.8,224.79,10,300979.12,2020,11
0,12,3,143.19,4,4,0,0,2,1983,0,0,1,3,1,4.98,183.98,9,409469.0,2023,1
5,15,2,104.8,6,4,1,0,4,1956,0,0,0,3,4,9.13,300.82,5,456389.45,2021,11
12,12,4,42.59,1,0,0,0,0,1894,0,0,1,2,5,5.81,579.36,1,151948.81,2021,11
14,7,0,110.91,4,4,1,0,2,2014,1,1,1,3,2,10.42,342.39,1,480473.93,2021,8
6,14,0,105.99,5,4,1,0,1,1949,0,0,0,0,2,1.66,175.76,4,422345.38,2020,5
3,12,2,123.19,5,4,9,1,2,2000,0,0,0,2,5,2.63,252.94,10,371528.51,2022,6
10,10,0,83.94,4,3,2,0,3,1954,0,0,0,1,4,2.72,178.33,3,904957.58,2022,2
6,8,3,117.56,4,3,0,0,1,1970,0,0,1,4,2,5.07,126.6,10,308198.26,2022,9
11,12,4,33.09,1,0,4,0,4,1957,1,0,0,2,3,6.52,352.63,8,52606.98,2021,8
5,15,3,126.75,4,3,0,0,1,1902,1,0,1,3,2,4.22,208.24,8,593222.64,2020,9
7,3,4,23.3,1,0,4,1,1,1951,1,1,2,3,3,17.11,95.5,6,75587.66,2020,8
8,11,4,38.85,1,0,2,0,0,2018,0,0,2,0,4,5.7,224.97,9,145599.85,2021,6
1,3,3,166.07,6,5,0,0,2,1911,0,0,2,2,2,3.29,254.63,9,857764.14,2020,4
7,3,4,18.47,1,3,1,0,0,1975,0,0,0,2,1,4.46,419.24,4,85465.76,2020,2
4,3,3,184.62,6,3,0,0,0,2020,0,1,2,0,6,7.23,162.86,3,515145.96,2023,10
6,8,0,60.07,2,2,2,0,1,1864,0,0,2,2,3,3.31,71.18,2,210357.22,2021,1
9,3,3,138.02,4,3,0,0,0,1898,0,0,1,0,4,7.76,586.94,4,631524.64,2020,10
13,17,4,20.8,1,0,3,1,0,2013,1,0,1,0,6,2.43,312.01,5,68257.46,2021,10
9,12,2,172.24,6,5,8,1,3,1992,0,0,1,2,7,7.09,252.94,7,1530221.46,2020,1
7,3,0,63.5,2,2,3,1,0,1974,0,0,2,3,3,3.01,124.37,10,293725.69,2021,7
11,3,0,43.16,3,2,8,1,3,1973,1,0,1,3,0,3.98,693.15,5,175117.61,2022,4
9,3,1,95.72,4,3,3,1,3,2021,1,0,0,3,3,5.04,187.79,7,609643.92,2023,11
10,16,3,207.1,4,3,0,0,1,1864,0,0,0,3,2,6.41,101.23,4,1739215.14,2023,11
9,3,0,86.99,4,3,0,0,1,1943,1,0,1,2,5,5.61,311.08,8,460541.37,2020,1
14,3,3,229.68,5,4,0,0,4,1949,1,0,0,2,5,2.26,306.21,8,407493.28,2020,10
8,12,1,134.52,6,5,2,0,0,1970,0,1,1,0,4,5.89,402.12,7,499966.65,2021,7
6,2,4,16.99,1,0,5,1,4,1970,1,0,0,0,2,3.81,247.51,6,50000.0,2021,4
0,17,4,28.72,1,0,2,0,0,1957,0,0,1,2,2,2.1,182.11,9,80462.33,2021,6
12,3,0,69.95,2,0,0,0,1,2019,1,1,0,2,6,14.32,255.62,4,179676.34,2023,1
9,17,2,93.61,3,2,0,0,0,1970,0,0,0,1,2,6.59,628.95,9,546727.58,2020,8
5,18,3,125.94,6,5,0,0,1,1970,0,1,1,3,6,5.53,356.02,6,402170.61,2023,7
12,17,2,138.04,4,3,1,0,0,2001,1,0,1,3,4,7.61,36.73,3,593251.29,2023,10
8,17,0,76.8,4,3,3,0,2,1970,1,0,1,4,3,3.61,270.85,5,391786.28,2022,9
3,17,0,56.41,2,1,6,1,0,1951,1,0,0,0,5,2.15,366.2,3,116704.52,2020,10
0,7,3,122.87,4,3,0,0,0,1970,1,0,2,3,6,7.52,51.88,8,230576.11,2022,8
11,7,0,100.01,4,3,3,1,3,1881,0,0,1,0,7,6.15,726.3,8,223700.99,2022,4
8,7,4,39.34,1,3,5,0,4,1958,0,0,1,3,1,0.83,252.94,8,138111.21,2020,3
9,17,1,142.28,6,6,4,0,1,2008,1,1,2,3,1,10.23,252.94,2,752678.28,2022,6
8,11,3,206.15,4,3,0,0,2,1970,1,0,0,2,3,3.85,746.56,10,853709.17,2023,3
12,17,2,139.67,6,6,3,0,3,2001,0,0,1,0,2,20.2,634.83,2,386662.21,2021,5
13,3,3,200.11,4,3,0,0,4,1936,0,0,0,0,7,4.31,85.65,5,434534.3,2023,1
11,11,4,26.04,1,0,1,0,1,1934,1,0,0,0,7,3.19,797.97,1,50050.99,2022,2
9,7,4,38.55,1,1,7,1,0,1985,0,1,1,4,1,11.83,252.94,2,210475.78,2023,8
10,0,4,32.59,1,1,1,0,2,1970,1,0,1,2,2,1.0,252.94,7,425766.93,2023,11
7,11,3,142.98,5,4,0,0,0,1932,0,0,0,4,7,4.19,288.43,2,426918.67,2020,6
14,7,3,176.08,6,5,0,0,4,1991,0,0,0,0,1,4.92,911.69,1,343575.92,2021,10
1,11,4,47.5,1,1,1,0,0,1970,1,0,0,2,7,4.42,177.06,5,200154.43,2023,4
2,11,0,84.14,3,2,1,0,1,2010,1,0,1,2,1,6.19,430.83,4,216409.1,2023,6
4,17,4,35.93,1,0,0,0,1,1956,0,0,1,2,4,3.94,75.56,5,91132.73,2022,1
11,3,1,92.22,3,3,3,0,1,1937,0,0,0,2,3,1.49,844.11,4,235013.6,2021,9
8,12,3,144.9,7,6,0,0,0,1932,1,0,0,0,4,6.29,197.02,2,398381.62,2021,10
10,1,4,32.62,1,0,2,0,0,2012,1,0,0,3,4,5.77,355.32,1,316538.21,2020,1
6,14,4,29.72,1,0,3,1,3,2007,0,0,0,3,3,4.93,141.86,3,125588.01,2021,1
6,6,3,5.0,5,4,0,0,0,1963,0,0,0,3,3,6.23,266.05,5,441986.07,2021,10
4,11,3,137.14,6,4,0,0,0,1938,0,1,0,3,4,3.32,733.17,10,356802.08,2021,3
11,3,2,97.17,4,3,3,0,3,1945,0,0,2,2,3,7.43,252.94,2,339223.46,2023,1
11,12,0,51.61,2,0,3,1,1,1959,0,0,0,0,4,6.04,160.75,3,108288.29,2023,7
14,7,0,66.76,3,2,1,0,1,1881,1,0,2,3,3,12.79,173.31,6,162565.71,2020,12
8,11,4,29.78,1,0,6,1,4,1897,0,0,2,3,3,12.59,192.26,3,71769.5,2023,10
0,3,3,172.74,5,4,0,0,1,2015,0,0,1,2,3,3.96,252.94,3,354193.54,2022,12
13,12,4,46.88,1,3,3,1,1,1970,1,0,0,2,2,8.53,91.93,5,142656.06,2021,7
4,11,0,45.3,3,1,1,0,2,2002,0,0,1,1,3,4.8,42.36,5,172495.04,2023,1
14,11,0,130.1,4,4,7,1,1,1968,0,0,0,3,7,10.35,198.51,3,303392.31,2021,6
8,7,1,139.76,7,5,0,0,4,1956,0,0,2,3,0,12.52,252.94,10,334698.97,2021,3
12,3,0,78.92,4,3,5,0,0,1905,1,0,0,4,4,12.01,122.03,7,270829.03,2023,5
10,16,4,23.76,1,0,4,1,1,1975,1,0,0,2,3,8.59,550.3,5,225059.34,2020,1
2,11,4,27.08,1,2,0,0,1,1993,1,1,1,3,2,6.78,252.94,10,73866.75,2020,3
7,12,4,38.48,1,0,7,0,0,1932,0,0,2,2,1,3.05,324.37,8,144308.43,2021,9
13,7,0,62.63,2,2,2,0,2,1959,0,1,0,2,2,4.91,330.14,3,299674.06,2022,2
0,7,3,210.03,5,4,0,0,4,2015,0,1,0,1,3,8.42,90.35,8,253873.43,2022,6
12,11,2,118.09,4,3,5,0,1,2005,0,0,0,0,1,7.09,714.03,6,469758.93,2020,10
12,11,0,76.65,4,4,1,0,3,2000,1,1,1,3,3,6.31,177.54,5,302803.06,2021,9
1,11,0,92.7,4,3,3,1,1,1877,0,0,0,2,2,8.27,367.57,9,293878.07,2022,2
6,2,0,56.44,2,1,8,1,0,1926,0,1,0,0,6,2.86,135.42,5,202277.52,2022,8
5,18,0,70.22,4,3,4,0,4,1948,0,0,0,2,4,3.98,338.56,7,240075.76,2020,11
10,9,2,114.58,4,3,1,0,3,1947,1,0,0,2,1,10.24,601.25,6,1792384.71,2022,3
6,6,2,137.24,5,3,3,1,3,1916,1,0,0,2,4,4.81,235.9,2,724623.43,2020,6
9,11,1,156.98,5,4,4,0,1,1945,1,0,0,1,4,6.44,607.91,5,644485.31,2023,4
2,17,3,132.2,4,3,0,0,2,1963,0,0,1,3,5,3.24,217.32,10,361495.89,2020,12
12,12,4,31.11,1,0,2,0,0,1970,0,1,0,2,3,3.44,237.4,3,133336.82,2023,11
5,5,0,54.36,2,3,7,1,3,1961,0,1,0,3,5,1.79,307.83,1,331725.2,2023,5
11,11,3,175.09,6,3,0,0,3,1969,1,0,1,0,4,4.44,120.05,7,385481.76,2021,6
6,6,3,195.52,4,3,0,0,0,1878,0,0,1,3,3,9.89,435.61,4,559241.74,2023,8
0,7,2,106.26,4,3,6,1,3,1970,1,1,1,3,3,5.26,252.94,5,357832.92,2021,6
0,17,4,46.24,1,0,0,0,1,1902,0,0,1,3,0,3.7,398.31,8,121882.18,2020,12
0,3,1,132.65,5,4,5,1,4,1984,1,0,0,0,3,7.06,478.9,5,281768.0,2023,2
14,11,2,130.03,6,3,8,1,1,2023,0,1,0,4,2,7.12,189.46,2,534336.72,2023,1
13,3,2,122.04,7,6,2,0,1,1892,1,0,0,2,2,6.67,217.11,8,502017.18,2021,3
3,17,0,92.25,3,3,1,0,2,1970,0,1,0,3,1,2.86,684.91,4,290243.97,2020,1
6,6,4,47.68,1,0,0,0,2,1970,1,1,1,4,7,1.12,384.15,6,254450.62,2023,2
0,12,3,183.58,7,6,0,0,1,1956,0,0,0,2,4,2.0,132.92,5,344979.06,2022,11
1,17,0,68.84,2,1,0,0,1,2004,1,0,1,2,3,5.02,292.75,5,283845.79,2021,5
7,17,0,151.84,4,3,8,1,0,1970,1,0,1,2,3,4.52,296.7,1,597577.19,2023,9
14,11,3,182.44,7,6,0,0,0,2005,0,0,0,3,4,2.62,350.05,6,494849.7,2022,7
3,7,0,73.92,3,3,2,0,3,1988,1,0,1,2,2,12.21,252.94,1,156936.72,2023,7
10,9,3,201.6,6,5,0,0,0,1990,1,0,1,2,2,3.76,252.94,10,2236588.53,2022,12
10,9,3,116.34,6,4,0,0,0,1970,1,0,0,3,7,10.14,149.19,4,893451.0,2022,6
10,0,2,88.06,3,2,2,0,0,1940,1,0,2,2,6,4.12,933.88,2,990320.19,2023,8
10,0,4,18.45,1,0,1,0,4,1956,1,0,0,2,3,7.15,212.69,5,109416.65,2022,6
7,11,3,115.48,5,4,0,0,4,1885,1,0,0,2,3,5.61,17.76,6,203464.86,2020,9
6,2,0,58.91,2,1,1,0,1,2003,0,0,0,3,1,3.12,252.94,1,226443.7,2023,6
0,3,0,67.87,2,0,3,0,3,1940,0,0,1,4,4,10.74,298.56,3,163063.12,2023,6
8,11,0,67.03,3,2,5,1,1,1886,0,1,0,1,3,8.42,24.32,6,235044.83,2021,11
6,6,0,74.49,4,4,3,0,2,1900,0,0,2,2,3,5.02,871.74,1,435107.11,2020,1
12,12,1,128.14,5,4,0,0,4,1970,1,1,1,1,5,1.23,243.6,3,306061.6,2022,10
9,3,3,159.18,7,3,0,0,0,2013,1,0,0,1,5,2.5,409.07,7,700862.96,2020,2
3,12,0,85.23,3,1,6,1,4,2019,1,0,1,3,5,8.99,436.0,2,104856.02,2023,3
0,12,0,110.95,5,4,7,1,2,2018,0,0,0,0,7,6.02,394.96,9,343089.04,2021,10
2,7,3,284.21,5,4,0,0,1,1970,0,0,0,1,3,9.81,359.58,5,437002.32,2023,3
3,17,3,249.58,4,4,0,0,0,1943,1,1,0,3,4,7.98,180.04,5,403977.04,2021,1
0,12,0,130.57,7,5,2,0,2,1950,0,0,0,3,1,8.59,61.72,8,334415.41,2021,8
13,7,1,115.74,6,5,2,0,4,1961,1,0,0,2,5,1.38,241.55,6,267673.89,2021,4
5,18,0,49.03,3,1,1,0,0,1998,0,0,2,2,3,2.41,269.69,5,246721.52,2021,9
8,12,0,73.12,4,4,2,0,0,1970,0,0,0,2,3,3.69,613.33,5,222835.06,2021,8
3,11,0,57.61,3,2,4,1,0,1964,1,0,2,0,1,9.07,183.43,6,139090.27,2023,1
8,12,3,172.26,5,4,0,0,0,1947,1,0,0,4,0,3.99,136.0,1,631225.31,2023,10
12,3,0,54.27,2,1,5,1,0,1939,0,0,1,0,3,4.4,252.94,5,245378.95,2022,12
6,8,0,79.21,4,4,2,0,1,1941,0,0,1,2,2,3.91,137.4,8,281161.57,2022,5
8,7,0,61.83,2,0,2,0,3,1854,0,0,0,1,4,1.44,310.58,4,204508.9,2021,9
4,3,3,145.42,5,3,0,0,0,1937,1,0,0,2,0,1.37,252.94,4,496495.18,2023,12
4,17,0,106.6,4,3,3,1,0,1946,1,0,0,0,7,7.05,636.49,7,311068.68,2020,7
2,7,0,79.85,4,3,1,0,2,1997,0,1,0,2,4,3.58,61.93,4,263468.19,2022,8
9,11,0,76.49,3,2,7,1,0,1974,0,0,1,1,0,9.73,338.01,5,393746.29,2021,1
11,7,0,97.89,3,2,5,1,3,1951,0,0,1,0,2,8.2,102.43,10,227952.55,2022,12
5,13,3,190.32,4,3,0,0,3,1979,1,0,2,2,4,1.65,610.12,1,874617.28,2021,2
1,11,0,97.3,3,3,2,0,0,1999,1,0,0,2,4,5.85,93.85,2,395091.5,2020,9
7,11,0,73.49,3,3,0,0,3,1980,0,0,0,1,2,7.05,348.69,8,310189.16,2022,6
6,19,3,210.0,6,4,0,0,1,1899,0,0,1,3,7,15.8,1028.06,8,543405.61,2023,8
7,12,0,49.8,2,1,6,1,1,1938,1,1,1,0,3,4.64,265.67,7,200496.69,2021,8
2,3,0,73.13,4,3,3,1,0,1945,1,0,1,3,4,2.43,55.9,10,218134.7,2021,9
1,12,0,82.81,3,2,5,0,2,1956,1,0,0,2,3,6.01,468.62,5,446914.4,2022,8
2,3,2,106.19,4,2,0,0,4,1867,0,0,2,0,0,4.77,228.03,8,368336.0,2022,10
0,12,4,29.76,1,0,1,0,3,1993,1,0,0,1,0,7.63,504.79,8,85996.57,2020,12
6,8,4,41.6,1,1,4,1,4,1967,1,0,0,0,6,4.97,252.94,10,93421.17,2022,11
6,14,2,148.52,6,4,3,1,0,2011,1,0,0,3,2,4.23,201.56,10,644023.92,2021,12
5,4,1,125.94,4,4,1,0,0,1971,0,0,0,0,5,7.07,301.82,9,511352.16,2023,9
7,7,4,48.48,1,0,1,0,0,1970,1,0,0,3,2,11.87,221.92,10,168991.12,2021,6
4,17,3,135.77,4,3,0,0,1,1989,0,0,1,2,3,2.09,338.8,8,323335.84,2021,7
10,9,0,70.98,4,3,2,0,1,2010,1,0,0,2,6,3.54,847.76,6,698990.25,2023,12
7,17,0,71.69,3,2,5,0,2,2020,0,0,0,3,1,5.01,966.93,9,388736.33,2023,4
13,7,3,235.31,4,4,0,0,0,1967,0,1,1,0,3,12.38,459.96,3,686429.17,2020,3
2,17,1,132.7,4,4,1,0,1,1982,0,0,0,1,3,11.02,484.73,8,236083.08,2021,9
13,17,3,253.2,4,3,0,0,4,2013,0,0,1,3,3,4.19,660.13,7,479644.15,2023,7
6,8,4,20.05,1,0,3,0,1,1977,0,0,1,3,3,10.16,110.23,2,60859.6,2023,6
10,10,3,187.82,4,3,0,0,0,1887,0,0,1,0,1,6.65,281.44,3,1298048.22,2021,12
14,12,0,76.93,4,2,2,0,3,1988,1,0,0,1,3,7.59,480.37,5,257836.69,2023,8
1,3,0,41.23,2,0,5,1,2,1970,1,0,0,2,3,7.81,189.17,7,242493.83,2020,9
9,12,3,144.8,4,3,0,0,3,1998,0,1,0,3,7,10.8,219.65,7,643267.93,2022,12
10,9,0,57.17,3,2,1,0,0,1999,0,0,0,0,1,6.0,599.05,10,687215.59,2022,5
0,12,4,36.05,1,0,1,0,0,1902,1,0,1,2,4,6.65,339.89,2,72999.36,2021,9
9,17,2,158.23,5,5,2,0,0,1993,1,0,0,2,4,7.94,575.95,8,834098.73,2020,2
3,11,2,108.11,4,2,1,0,0,1872,1,0,0,0,4,11.78,252.94,1,219158.16,2020,4
7,17,0,56.59,2,1,3,1,3,2015,1,0,1,4,7,19.04,100.93,6,159349.16,2021,9
7,11,2,87.43,3,3,2,0,1,2013,1,0,2,0,6,3.69,159.15,9,394241.39,2021,1
9,7,0,121.54,5,4,10,1,1,2021,0,0,2,3,2,5.88,67.92,1,582330.24,2023,5
11,3,0,63.28,2,1,3,1,2,1947,0,0,1,3,3,5.17,146.59,7,234502.86,2022,10
1,3,4,16.02,1,0,0,0,0,1974,0,0,0,0,3,10.06,267.77,8,67622.62,2023,12
0,7,0,65.1,3,3,3,1,0,1977,1,0,2,4,3,4.6,173.13,5,185089.22,2023,8
10,0,0,50.05,2,3,6,1,3,1975,0,0,1,3,3,5.2,213.23,6,544480.32,2022,9
14,7,0,77.96,4,3,6,1,3,1962,1,1,1,2,2,3.65,215.28,7,355723.4,2021,2
6,8,4,30.6,1,3,8,1,1,2022,1,0,2,4,3,2.51,570.27,6,113727.27,2023,1
5,18,0,69.07,2,1,7,1,0,2010,0,0,0,3,1,3.75,538.78,6,342129.41,2022,6
0,7,3,124.51,5,5,0,0,1,1980,1,0,0,2,0,9.41,246.73,5,185248.26,2023,5
7,3,3,171.93,4,3,0,0,4,1984,1,1,0,0,4,5.97,394.58,9,393884.48,2023,2
13,17,4,28.78,1,0,1,0,2,1990,0,0,0,2,7,7.07,164.18,2,116220.02,2021,12
1,11,2,114.36,5,4,0,0,3,1980,1,0,0,3,6,20.61,249.57,9,387604.65,2020,12
5,18,0,66.93,2,2,4,0,2,1970,0,0,1,0,2,12.3,386.17,5,313389.45,2020,8
2,12,0,93.29,4,2,5,1,3,2002,0,0,0,0,6,3.63,103.47,1,240138.39,2023,11
2,17,0,100.93,7,6,0,0,0,2021,1,0,0,2,0,7.38,122.19,6,248213.18,2020,10
14,11,0,53.97,2,1,1,0,3,2006,0,0,0,0,1,6.56,291.65,5,202893.88,2023,11
2,7,4,37.83,1,1,8,1,3,1916,1,0,1,0,4,5.38,195.43,6,108611.9,2021,10
0,11,0,102.81,4,3,8,1,1,1974,1,0,2,3,3,5.01,323.32,7,253101.72,2022,9
8,11,0,142.12,5,3,1,0,0,1982,0,0,1,2,3,3.09,202.9,5,555696.83,2021,1
12,11,4,32.38,1,0,1,0,1,1942,0,0,0,0,2,9.05,81.96,4,89427.4,2023,3
6,6,3,156.59,6,4,0,0,1,1967,1,0,1,4,1,5.21,586.65,8,414100.45,2023,1
7,11,4,40.13,1,0,7,1,4,2016,0,1,1,1,1,10.9,252.94,4,88239.42,2021,10
6,14,4,26.97,1,0,2,0,0,1941,1,0,1,0,4,6.48,633.15,6,118651.62,2022,5
2,12,4,44.36,1,0,5,0,0,1949,1,0,0,2,5,6.58,446.77,2,96541.43,2020,2
11,17,3,169.27,4,3,0,0,4,2013,1,0,0,1,4,6.41,158.08,5,206095.67,2020,10
3,3,0,61.84,2,3,2,0,3,1906,0,0,0,3,1,2.72,119.87,5,161768.27,2023,8
3,12,1,120.15,4,3,5,1,3,2009,0,1,0,2,4,3.91,561.78,6,293528.34,2022,4
5,4,3,164.06,4,2,0,0,1,1947,0,0,1,2,6,1.19,157.55,4,520722.47,2023,5
3,11,0,69.3,2,1,2,0,2,1970,0,0,1,1,3,3.84,155.7,9,141088.6,2023,7
3,11,0,46.11,3,1,7,1,3,1983,0,1,0,2,3,5.43,248.67,5,125398.51,2021,12
6,19,3,222.56,4,3,0,0,3,1984,0,0,0,3,1,6.62,167.47,5,816324.44,2021,8
12,11,2,151.05,4,3,2,0,4,2021,1,0,0,2,2,3.57,603.87,7,437332.59,2020,8
8,7,0,86.73,4,3,3,1,2,1874,1,0,2,4,3,9.23,214.9,5,367523.12,2022,9
5,18,0,88.93,4,4,3,0,2,1989,0,0,0,3,3,1.35,242.53,1,576369.25,2021,7
7,11,2,94.56,4,4,4,1,0,2005,0,1,0,1,3,13.24,137.58,10,435821.59,2022,4
10,1,2,69.9,2,1,2,0,2,1978,0,0,1,4,4,4.71,112.89,4,955955.67,2022,5
13,3,0,80.58,4,4,4,1,0,2021,0,0,0,0,3,2.9,118.26,9,285553.5,2023,7
5,5,0,73.32,3,2,0,0,1,1970,0,0,1,0,2,4.73,894.39,3,342644.95,2021,11
4,12,3,181.49,5,4,0,0,3,1994,1,0,0,4,1,3.76,100.89,6,543999.49,2022,3
11,7,0,39.76,1,3,7,1,0,1987,1,1,0,0,3,5.51,211.15,7,112682.82,2022,6
8,17,2,138.47,5,5,0,0,1,1872,0,0,0,0,5,4.99,117.72,7,466817.03,2021,8
11,12,0,58.98,2,2,6,1,1,1975,1,0,0,1,4,6.36,66.76,8,141063.71,2020,7
5,18,0,37.83,2,1,4,1,0,1941,0,1,0,1,2,6.87,110.29,1,195699.0,2021,10
5,4,0,55.99,2,1,2,0,0,1972,0,0,1,2,3,5.66,661.8,8,241114.84,2020,3
4,3,0,125.95,5,5,2,0,3,2010,1,0,0,0,2,5.64,332.87,10,442187.67,2020,10
3,3,0,115.36,4,3,8,1,0,1982,0,1,2,1,1,2.8,659.3,10,342114.1,2022,12
7,7,0,45.94,3,2,1,0,0,1979,0,0,0,1,4,10.75,125.44,5,142502.58,2022,6
0,12,4,24.78,1,3,5,1,0,1986,1,1,1,0,3,5.96,303.05,3,63222.97,2023,3
0,11,0,69.5,2,1,1,0,0,1972,1,1,2,4,1,4.54,63.69,9,204447.96,2022,7
11,3,2,162.27,5,3,7,1,0,1965,0,0,0,3,4,2.01,259.6,3,520488.95,2021,11
5,18,0,94.53,3,2,5,0,0,1970,0,0,1,3,5,4.33,466.41,4,381100.66,2021,4
13,17,3,125.55,6,6,0,0,2,1950,0,1,1,4,7,9.55,220.94,9,417934.95,2022,1
6,19,0,77.88,4,3,7,1,0,1997,0,0,0,3,3,9.18,316.18,7,362659.68,2022,12
7,7,0,69.6,2,3,6,1,0,1963,0,1,0,0,4,8.63,252.94,8,278852.05,2020,1
13,17,3,162.47,6,5,0,0,3,1880,1,0,2,1,0,8.89,185.97,9,587144.79,2020,10
2,12,3,149.54,4,2,0,0,2,1974,1,0,2,1,5,9.86,252.94,2,361502.82,2020,5
7,11,4,27.91,1,0,3,1,1,1977,1,0,0,4,6,5.6,585.14,9,75297.4,2021,11
2,3,4,37.86,1,0,1,0,0,1968,1,1,2,0,3,6.97,247.69,8,130305.91,2021,11
13,17,3,166.06,4,3,0,0,2,1955,0,0,0,0,3,10.98,136.1,4,468143.09,2022,7
12,17,0,73.96,4,3,1,0,2,2011,1,0,0,1,3,3.05,526.77,7,385568.53,2021,11
8,3,2,141.64,4,4,1,0,1,1968,0,1,0,2,4,2.32,222.86,7,792746.93,2023,8
3,12,3,191.29,4,3,0,0,0,2000,0,0,0,2,7,5.26,165.52,8,300369.33,2022,8
13,12,1,141.99,5,5,1,0,1,1983,0,1,0,1,4,6.62,191.04,7,437938.0,2023,12
9,7,4,23.53,1,0,3,0,3,1999,0,0,0,0,4,2.5,417.39,2,114409.16,2022,1
13,12,0,76.21,4,3,6,1,3,2009,0,1,0,0,7,5.75,79.9,7,293569.12,2020,12
10,1,0,75.51,3,2,0,0,0,1939,0,0,0,2,5,5.16,89.93,2,586907.03,2022,9
10,16,3,166.61,4,2,0,0,0,2003,0,1,0,2,5,3.19,275.97,4,1624513.33,2020,4
1,3,4,27.48,1,1,1,0,3,1991,1,0,1,2,1,4.05,242.29,3,170454.26,2023,11
2,12,3,243.71,4,2,0,0,3,1975,0,0,0,3,3,3.79,451.38,3,590550.62,2022,10
9,7,4,26.65,1,0,3,1,1,1974,1,0,0,1,3,3.12,85.06,10,139414.36,2020,12
3,17,0,104.56,4,4,6,1,3,1948,0,0,1,2,4,6.07,207.11,10,223953.94,2023,7
9,12,0,132.12,4,4,1,0,1,1970,1,0,0,2,3,8.9,512.24,10,612063.52,2020,1
6,14,0,56.36,3,3,2,0,0,1959,1,0,0,2,3,3.78,622.48,4,206028.32,2020,9
9,17,3,124.86,4,2,0,0,1,2010,0,0,0,3,3,3.17,189.93,5,474578.83,2023,4
6,6,3,108.18,5,3,0,0,4,1977,0,1,1,0,1,13.23,252.94,7,241254.73,2020,12
1,17,0,104.07,7,6,2,0,1,1947,1,1,0,0,6,5.41,272.35,1,358658.96,2021,3
1,3,3,227.5,5,4,0,0,0,1920,1,0,1,3,7,2.18,424.21,5,874132.61,2023,11
8,3,0,57.14,2,0,1,0,2,1988,1,0,1,4,2,9.09,111.43,5,324528.0,2020,12
0,3,0,95.47,4,2,4,1,1,1985,1,1,1,0,4,4.73,80.6,7,246329.23,2023,9
10,10,4,24.3,1,0,4,1,2,1955,1,0,0,3,2,3.81,218.61,1,290815.63,2021,11
13,3,0,77.01,4,3,6,1,0,1925,0,0,1,3,7,6.02,175.4,9,256931.88,2022,5
13,11,3,221.87,4,2,0,0,2,1990,0,0,1,3,7,3.97,72.04,9,729758.65,2020,4
2,3,4,35.07,1,3,7,1,2,1970,1,0,0,2,6,11.58,252.94,7,102395.49,2021,7
4,17,2,95.31,3,2,7,1,1,2007,1,0,0,0,3,4.96,89.75,2,305784.66,2022,12
4,12,0,78.42,3,3,3,1,3,1970,0,0,2,3,4,4.16,182.9,8,266532.38,2020,6
14,12,3,158.92,5,5,0,0,0,2011,0,1,2,3,4,4.38,748.68,7,533093.35,2021,6
7,3,4,39.67,1,0,1,0,0,2022,1,1,0,2,5,3.97,272.69,6,195267.34,2023,5
8,12,4,34.72,1,3,1,0,3,1970,0,0,0,2,4,1.22,251.52,4,140197.57,2023,11
14,3,4,34.63,1,0,3,1,1,1970,0,0,0,4,1,4.88,252.94,1,122210.97,2023,7
14,3,0,58.83,2,2,7,1,3,1961,1,0,1,2,2,3.26,66.24,6,244110.74,2022,9
5,5,0,58.39,3,1,3,1,1,1901,0,0,0,2,7,2.45,124.3,10,233188.76,2022,3
2,7,3,181.29,5,4,0,0,3,1961,0,1,0,3,4,6.23,78.82,5,427694.79,2023,10
5,5,4,41.64,1,0,7,1,0,1964,1,0,1,2,5,0.86,186.36,5,202599.53,2022,2
11,11,0,121.8,5,4,1,0,0,1928,0,0,2,3,3,2.38,435.82,1,263641.39,2022,4
2,7,0,47.84,3,3,0,0,0,2010,0,0,0,4,4,2.92,375.93,2,125114.96,2023,8
14,3,4,31.25,1,1,5,1,3,1946,0,0,1,3,3,9.05,252.94,4,105645.28,2022,8
9,17,0,102.04,4,2,6,1,3,1995,1,0,0,3,5,10.39,100.93,1,500337.25,2020,11
7,7,0,92.31,4,3,2,0,0,1901,0,0,0,3,7,2.44,640.32,5,297882.23,2020,1
0,7,0,83.75,4,3,0,0,0,1871,1,0,0,0,7,10.23,101.51,5,169620.14,2021,11
8,17,0,101.5,5,5,0,0,1,2023,0,1,2,0,7,4.72,289.82,1,387617.11,2022,9
2,3,3,136.76,4,3,0,0,3,1914,0,0,0,3,2,2.09,358.31,9,364602.51,2021,6
0,11,0,93.26,4,4,0,0,2,1996,1,0,0,2,3,10.74,368.44,6,241441.42,2023,5
14,7,0,103.67,5,4,2,0,1,1970,1,0,2,1,1,13.11,193.71,7,262169.15,2023,2
3,17,0,55.22,2,1,1,0,0,1965,1,0,0,1,3,5.17,917.82,7,98804.7,2021,8
